misc_Age,misc_CrdY,misc_CrdR,misc_Fls,misc_Fld,misc_Off,misc_Recov,misc_PKwon,misc_PKcon,misc_OG,misc_Int,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_KP,passing_PPA,passing_PrgP,playingtime_MP,playingtime_Starts,playingtime_Subs,playingtime_PPM,playingtime_+/-90,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,possession_PrgC,possession_PrgR,possession_PrgDist,possession_Mis,possession_Dis,possession_Succ%,shooting_Gls,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_xG,shooting_npxG/Sh,stats_G-PK,stats_npxG+xAG,stats_Gls.1,stats_Ast.1,stats_xG.1,stats_xAG.1,pca_possession_Touches,pca_possession_Succ,misc_Pos_DF,misc_Pos_FW,misc_Pos_GK,misc_Pos_MF,misc_Comp_Belgian Pro League,misc_Comp_Eredivise,misc_Comp_Primeira Liga Portugal,misc_Comp_de Bundesliga,misc_Comp_eng Premier League,misc_Comp_es La Liga,misc_Comp_fr Ligue 1,misc_Comp_it Serie A,misc_Nation_0,misc_Nation_al ALB,misc_Nation_am ARM,misc_Nation_ao ANG,misc_Nation_ar ARG,misc_Nation_at AUT,misc_Nation_au AUS,misc_Nation_ba BIH,misc_Nation_be BEL,misc_Nation_bf BFA,misc_Nation_bg BUL,misc_Nation_bj BEN,misc_Nation_br BRA,misc_Nation_ca CAN,misc_Nation_cd COD,misc_Nation_cf CTA,misc_Nation_cg CGO,misc_Nation_ch SUI,misc_Nation_ci CIV,misc_Nation_cl CHI,misc_Nation_cm CMR,misc_Nation_cn CHN,misc_Nation_co COL,misc_Nation_cr CRC,misc_Nation_cv CPV,misc_Nation_cw CUW,misc_Nation_cy CYP,misc_Nation_cz CZE,misc_Nation_de GER,misc_Nation_dk DEN,misc_Nation_do DOM,misc_Nation_dz ALG,misc_Nation_ec ECU,misc_Nation_ee EST,misc_Nation_eg EGY,misc_Nation_eng ENG,misc_Nation_es ESP,misc_Nation_fi FIN,misc_Nation_fr FRA,misc_Nation_ga GAB,misc_Nation_ge GEO,misc_Nation_gh GHA,misc_Nation_gm GAM,misc_Nation_gn GUI,misc_Nation_gp GLP,misc_Nation_gq EQG,misc_Nation_gr GRE,misc_Nation_gw GNB,misc_Nation_hn HON,misc_Nation_hr CRO,misc_Nation_ht HAI,misc_Nation_hu HUN,misc_Nation_id IDN,misc_Nation_ie IRL,misc_Nation_il ISR,misc_Nation_ir IRN,misc_Nation_is ISL,misc_Nation_it ITA,misc_Nation_jm JAM,misc_Nation_jp JPN,misc_Nation_ke KEN,misc_Nation_km COM,misc_Nation_kr KOR,misc_Nation_lu LUX,misc_Nation_ly LBY,misc_Nation_ma MAR,misc_Nation_me MNE,misc_Nation_mk MKD,misc_Nation_ml MLI,misc_Nation_mq MTQ,misc_Nation_mr MTN,misc_Nation_mt MLT,misc_Nation_mx MEX,misc_Nation_mz MOZ,misc_Nation_ng NGA,misc_Nation_nir NIR,misc_Nation_nl NED,misc_Nation_no NOR,misc_Nation_nz NZL,misc_Nation_pa PAN,misc_Nation_pe PER,misc_Nation_pl POL,misc_Nation_ps PLE,misc_Nation_pt POR,misc_Nation_py PAR,misc_Nation_ro ROU,misc_Nation_rs SRB,misc_Nation_ru RUS,misc_Nation_sct SCO,misc_Nation_se SWE,misc_Nation_si SVN,misc_Nation_sk SVK,misc_Nation_sl SLE,misc_Nation_sn SEN,misc_Nation_sr SUR,misc_Nation_sy SYR,misc_Nation_tg TOG,misc_Nation_tn TUN,misc_Nation_tr TUR,misc_Nation_ua UKR,misc_Nation_us USA,misc_Nation_uy URU,misc_Nation_uz UZB,misc_Nation_ve VEN,misc_Nation_wls WAL,misc_Nation_xk KVX,misc_Nation_za RSA,misc_Nation_zm ZAM,misc_Nation_zw ZIM,fee
34,2,0,25.0,37.0,10.0,28.0,1.0,0.0,0,1.0,66.0,3.0,2.2,1.8,29.0,19.0,53.0,27,20,7,1.41,-0.05,35.0,24.3,10.7,0.53,50.0,174.0,1062.0,56.0,31.0,49.1,7,34.8,3.4,1.18,0.1,0.29,13.1,13.2,0.18,7,14.6,0.35,0.15,0.65,0.11,-0.4280164939751483,1.3649268269238062,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0
30,10,0,44.0,45.0,1.0,150.0,1.0,1.0,0,50.0,87.0,0.0,0.9,0.8,15.0,7.0,96.0,30,29,1,1.73,0.51,33.1,32.8,0.3,0.01,22.0,29.0,2484.0,11.0,8.0,50.0,1,25.0,0.58,0.15,0.06,0.25,10.4,2.1,0.13,1,3.1,0.04,0.0,0.08,0.03,3.2136258057167764,-0.4226554799451627,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
34,1,0,0.0,1.0,0.0,16.0,0.0,0.0,0,0.0,76.2,0.0,0.0,0.0,0.0,0.0,0.0,18,17,1,1.0,-0.28,17.6,28.7,-11.0,-0.62,0.0,0.0,1358.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.6508644437859807,-1.4935916751908573,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
35,8,1,24.0,13.0,20.0,40.0,0.0,0.0,0,4.0,59.0,0.0,0.6,0.7,9.0,6.0,19.0,29,16,13,1.34,-0.25,17.4,24.5,-7.2,-0.45,12.0,82.0,304.0,30.0,10.0,50.0,9,35.7,1.75,0.63,0.25,0.7,16.6,5.6,0.15,7,4.7,0.56,0.0,0.35,0.04,-1.2618060790905696,-1.0780058012546332,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0
30,2,0,38.0,35.0,13.0,36.0,0.0,0.0,0,2.0,77.9,1.0,0.6,0.7,9.0,6.0,22.0,22,17,5,0.82,-0.3,16.1,24.3,-8.2,-0.49,15.0,110.0,357.0,51.0,23.0,63.0,4,37.5,1.45,0.54,0.17,0.44,12.6,3.8,0.16,4,4.5,0.24,0.06,0.23,0.04,-1.106000105443241,-0.10054868227795506,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
32,0,0,5.0,12.0,7.0,84.0,0.0,0.0,0,3.0,74.1,5.0,4.2,3.3,38.0,19.0,74.0,22,19,3,1.5,0.28,28.0,22.2,5.8,0.32,38.0,116.0,1214.0,35.0,11.0,61.1,11,54.2,1.33,0.72,0.25,0.46,20.8,6.8,0.08,6,6.2,0.61,0.28,0.38,0.23,0.16345314355847876,-0.563985934046841,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
31,5,0,25.0,17.0,8.0,24.0,0.0,0.0,0,4.0,70.9,0.0,0.7,0.4,12.0,2.0,18.0,25,9,16,1.8,0.58,17.6,8.4,9.2,0.89,6.0,57.0,346.0,27.0,6.0,47.4,8,36.7,2.91,1.07,0.23,0.64,12.9,5.5,0.16,7,5.3,0.78,0.0,0.53,0.07,-1.375255345359093,-0.5052096057892029,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
32,2,0,22.0,37.0,21.0,72.0,1.0,0.0,0,6.0,75.0,3.0,4.4,4.8,37.0,30.0,81.0,34,34,0,2.26,1.71,84.8,35.3,49.4,1.51,46.0,268.0,1241.0,83.0,55.0,58.0,35,48.1,4.77,2.29,0.19,0.4,13.6,33.2,0.19,30,33.7,1.07,0.09,1.01,0.13,0.9384601548961593,2.6964622539728267,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0
27,2,0,29.0,27.0,13.0,50.0,1.0,0.0,0,9.0,64.5,0.0,1.0,0.8,14.0,15.0,45.0,26,17,9,1.08,-0.13,16.7,25.8,-9.0,-0.59,27.0,126.0,792.0,39.0,31.0,37.1,5,30.8,1.71,0.53,0.19,0.63,18.9,2.3,0.09,5,3.3,0.33,0.0,0.15,0.07,-0.8811746184946886,0.3368870925082219,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
28,5,0,43.0,32.0,13.0,86.0,1.0,0.0,0,8.0,66.5,2.0,2.7,2.2,25.0,18.0,60.0,36,23,13,1.0,-0.22,22.2,23.3,-1.1,-0.05,50.0,177.0,1387.0,56.0,28.0,34.7,2,41.0,1.73,0.71,0.05,0.13,17.4,3.2,0.08,2,6.0,0.09,0.09,0.14,0.12,-0.3988255259449538,0.8925436895180421,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0
34,0,0,11.0,15.0,8.0,17.0,0.0,0.0,0,5.0,74.9,3.0,2.6,2.1,16.0,10.0,20.0,27,5,22,2.59,1.91,18.8,8.8,10.1,1.13,12.0,77.0,272.0,22.0,10.0,16.7,5,52.9,1.91,1.01,0.29,0.56,11.5,5.0,0.29,5,7.6,0.56,0.34,0.56,0.29,-1.3867360912859235,-1.176439794526201,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900000.0
32,2,0,0.0,7.0,0.0,73.0,0.0,0.0,0,3.0,76.2,1.0,0.4,0.1,1.0,1.0,2.0,33,33,0,1.33,-0.21,54.8,54.1,0.6,0.02,0.0,0.0,2800.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.03,0.0,0.01,2.038274513781808,-1.4935916751908573,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0
33,0,0,0.0,0.0,0.0,14.0,0.0,0.0,0,0.0,81.9,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0,1.6,0.4,17.5,12.8,4.7,0.47,0.0,0.0,981.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.45394284154911796,-1.4935916751908573,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900000.0
31,2,0,17.0,3.0,0.0,117.0,0.0,1.0,1,10.0,82.5,0.0,0.7,0.8,8.0,5.0,59.0,25,25,0,1.8,0.76,33.9,29.4,4.5,0.18,3.0,1.0,2370.0,2.0,2.0,100.0,1,30.0,0.4,0.12,0.1,0.33,8.5,0.7,0.07,1,1.4,0.04,0.0,0.03,0.03,2.601688492008414,-1.291261213435234,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0
34,1,0,11.0,4.0,0.0,23.0,0.0,1.0,0,9.0,82.8,0.0,0.0,0.1,2.0,1.0,16.0,7,6,1,0.71,-1.8,4.5,8.6,-4.1,-0.82,2.0,4.0,207.0,5.0,3.0,100.0,0,20.0,1.0,0.2,0.0,0.0,20.2,0.7,0.14,0,0.7,0.0,0.0,0.14,0.01,-1.7384825098303291,-1.4430090597519514,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0
32,1,0,0.0,1.0,0.0,29.0,0.0,0.0,0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,37,37,0,1.22,-0.41,35.6,48.7,-13.0,-0.35,0.0,0.0,1647.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.4847168092752797,-1.4935916751908573,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800000.0
31,1,0,16.0,20.0,6.0,12.0,0.0,0.0,0,0.0,60.4,0.0,0.1,0.1,4.0,2.0,7.0,11,6,5,1.82,-0.36,4.9,5.4,-0.5,-0.1,10.0,44.0,174.0,14.0,13.0,66.7,0,22.2,1.62,0.36,0.0,0.0,7.3,1.4,0.23,0,1.5,0.0,0.0,0.3,0.03,-1.9456715485476217,-1.3391125912678956,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0
